trademe,0.005851064944013533
stuff,0.045435705559868325
nzherald,0.4342321309988272
westpac,0.08982746716824135
kiwibank,0.3035078751121378
seek,0.0599655104304359
fishpond,0.2913724939626739
ascent,0.006479795331023023
mbie,0.022057065323168118
realme,0.02271636219287453
